StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,199010,1.09,44.7,-3.32,-3.32,-0.22,-3.32,2,562,-0.23,-1.09,-0.85,-0.53,-0.65,-0.67,-0.91,30.7,58.7
105,0,199011,0.97,34.3,-3.18,-3.18,-0.6,-3.18,0,854,0.1,-0.21,-0.94,-0.69,-0.47,-0.63,-0.92,22.5,46.1
105,0,199012,0.76,14.1,-3.12,-3.12,-0.8,-3.12,0,1509,-0.24,-0.12,-0.32,-0.66,-0.61,-0.67,-0.87,2.6,25.6
105,0,199101,0.58,15,-3.33,-3.33,-1.61,-3.33,0,1524,-1.01,-0.83,-0.51,-1.06,-0.66,-0.76,-0.95,4.6,25.5
105,0,199102,0.58,31.8,-3.51,-3.51,-1.57,-3.51,1,908,-1,-1.37,-1.26,-1.43,-0.98,-0.7,-0.96,20.3,43.4
105,0,199103,1.14,33.7,-3.83,-3.83,-2.03,-3.83,0,906,-0.01,-0.6,-1.12,-0.93,-0.97,-0.81,-1.02,21.6,45.8
105,0,199104,2.58,43.3,-3.26,-3.26,0.51,-3,3,564,1.38,1.23,0.86,0.23,-0.5,-0.38,-0.78,31.9,54.7
105,0,199105,3.9,53.7,-2.04,-2.04,2.66,-0.7,49,298,1.32,1.74,1.68,1.14,0.36,0.15,-0.28,42.5,64.9
105,0,199106,3.73,63.6,-1.34,-1.34,1.49,0.55,165,108,0.9,1.53,1.78,1.48,1.13,0.6,0.18,51.6,75.7
105,0,199107,1.38,68.9,-1.37,-1.37,-0.52,0.26,216,39,-0.99,0.16,0.89,1.11,0.82,0.27,0.05,54.5,83.2
105,0,199108,1.3,69.8,-1.71,-1.71,-1.45,-0.61,208,30,-0.79,-1.27,-0.21,0.92,0.57,0.05,-0.18,55,84.5
105,0,199109,1.69,57.7,-1.5,-1.5,0.12,-0.37,53,203,0.31,-0.25,-0.82,0.94,0.68,0.48,-0.2,43.7,71.8
105,0,199110,1.17,42.9,-1.19,-1.19,0.46,0.05,0,610,-0.08,0.1,-0.32,0.5,0.72,0.5,-0.21,28.9,56.9
105,0,199111,1.33,26.6,-0.65,-0.65,1.24,0.87,0,1132,0.92,0.43,0.42,0.04,0.93,0.65,-0.06,17.2,35.9
105,0,199112,0.52,25.9,-0.92,-0.92,-1.01,0.24,0,1171,-1.1,0.1,-0.05,-0.72,0.78,0.54,-0.1,15.3,36.4
105,0,199201,0.65,26.2,-1.11,-1.11,-0.85,-0.19,1,1155,-0.69,-1.32,-0.2,-0.43,0.38,0.59,-0.11,15.2,37.2
105,0,199202,0.57,31.3,-1.32,-1.32,-0.98,-0.55,0,908,-1.06,-1.17,-1.71,-0.26,-0.38,0.57,-0.09,20.1,42.4
105,0,199203,1.26,38,-1.87,-1.87,-2.05,-1.38,2,807,0.34,-0.29,-0.69,-0.44,-0.9,0.63,-0.12,25.6,50.3
105,0,199204,1.32,44.3,-2.46,-2.46,-2.33,-2.46,0,592,-0.77,-0.54,-0.88,-0.84,-0.85,0.11,-0.2,31.3,57.2
105,0,199205,1.66,55.8,-3.35,-3.35,-3.43,-3.35,35,273,-1.17,-1.41,-1.21,-1.82,-1.12,-1.02,-0.53,41,70.6
105,0,199206,3.39,61.6,0.02,-2.98,0.05,-2.9,79,135,0.55,-0.42,-0.66,-0.89,-0.83,-1.12,-0.35,48.8,74.5
105,0,199207,3.27,62.4,0.9,-1.79,2.65,-0.59,97,115,1.63,1.4,0.46,0.06,-0.07,-0.22,-0.03,50.3,74.5
105,0,199208,1.89,63.3,1.09,-1.33,0.84,0.2,86,101,0.35,1.49,1.37,0.27,-0.17,0.03,0,49.2,77.3
105,0,199209,1.2,56.4,0.74,-1.43,-0.71,-0.2,39,239,-0.45,-0.13,0.92,0.07,-0.14,-0.17,0.12,41.7,71.1
105,0,199210,1,46.2,0.46,-1.49,-0.62,-0.49,2,532,-0.41,-0.65,-0.39,0.13,-0.16,-0.28,0.06,32.6,59.8
105,0,199211,1.13,28.7,0.63,-1.11,0.67,0.1,0,1052,0.48,-0.11,-0.41,0.81,0.01,-0.36,0.13,21.1,36.3
105,0,199212,0.93,16.2,0.65,-0.91,0.25,0.33,0,1424,0.29,0.47,0,0.68,-0.01,-0.17,0.25,6.3,26
105,0,199301,0.83,13.2,0.56,-0.84,-0.07,0.33,0,1557,0.01,0.18,0.4,-0.16,0.22,-0.06,0.35,3.2,23.3
105,0,199302,0.82,14.9,0.56,-0.7,0.16,0.45,0,1358,0.19,0.04,0.18,-0.28,0.79,0.05,0.4,4.5,25.3
105,0,199303,1.04,32.9,0.38,-0.75,-0.37,0.24,0,992,-0.32,-0.2,-0.22,-0.14,0.58,-0.04,0.37,22.3,43.5
105,0,199304,2.06,41.8,0.65,0.65,0.92,0.65,0,655,0.54,0.28,0.3,0.45,-0.01,0.29,0.23,30.3,53.3
